grib_id,hrap_x,hrap_y,center_lon,center_lat
288584,487,258,-101.3130,33.3594
288585,488,258,-101.2700,33.3571
288586,489,258,-101.2280,33.3548
288587,490,258,-101.1850,33.3524
288588,491,258,-101.1430,33.3500
288589,492,258,-101.1000,33.3476
288590,493,258,-101.0580,33.3452
288591,494,258,-101.0150,33.3427
288592,495,258,-100.9730,33.3403
288593,496,258,-100.9300,33.3377
288594,497,258,-100.8880,33.3352
288595,498,258,-100.8450,33.3326
288596,499,258,-100.8030,33.3300
288597,500,258,-100.7600,33.3274
288598,501,258,-100.7180,33.3248
288599,502,258,-100.6760,33.3221
288600,503,258,-100.6330,33.3194
288601,504,258,-100.5910,33.3167
288602,505,258,-100.5480,33.3140
288603,506,258,-100.5060,33.3112
288604,507,258,-100.4630,33.3084
288605,508,258,-100.4210,33.3056
288606,509,258,-100.3790,33.3027
288607,510,258,-100.3360,33.2998
288608,511,258,-100.2940,33.2969
288609,512,258,-100.2510,33.2940
288610,513,258,-100.2090,33.2910
288611,514,258,-100.1670,33.2881
288612,515,258,-100.1240,33.2851
288613,516,258,-100.0820,33.2820
288614,517,258,-100.0400,33.2790
288615,518,258,-99.9972,33.2759
288616,519,258,-99.9549,33.2728
288617,520,258,-99.9125,33.2696
288618,521,258,-99.8702,33.2665
288619,522,258,-99.8279,33.2633
288620,523,258,-99.7855,33.2600
288621,524,258,-99.7432,33.2568
288622,525,258,-99.7009,33.2535
288623,526,258,-99.6586,33.2502
288624,527,258,-99.6163,33.2469
288625,528,258,-99.5740,33.2436
288626,529,258,-99.5317,33.2402
288627,530,258,-99.4894,33.2368
288628,531,258,-99.4471,33.2334
288629,532,258,-99.4048,33.2299
288630,533,258,-99.3626,33.2264
288631,534,258,-99.3203,33.2229
288632,535,258,-99.2781,33.2194
288633,536,258,-99.2358,33.2159
288634,537,258,-99.1936,33.2123
288635,538,258,-99.1513,33.2087
288636,539,258,-99.1091,33.2050
288637,540,258,-99.0669,33.2014
288638,541,258,-99.0246,33.1977
288639,542,258,-98.9824,33.1940
288640,543,258,-98.9402,33.1903
288641,544,258,-98.8980,33.1865
288642,545,258,-98.8558,33.1827
288643,546,258,-98.8136,33.1789
288644,547,258,-98.7715,33.1750
288645,548,258,-98.7293,33.1712
288646,549,258,-98.6871,33.1673
288647,550,258,-98.6450,33.1634
288648,551,258,-98.6028,33.1594
288649,552,258,-98.5607,33.1555
288650,553,258,-98.5185,33.1515
288651,554,258,-98.4764,33.1474
288652,555,258,-98.4343,33.1434
288653,556,258,-98.3922,33.1393
288654,557,258,-98.3501,33.1352
288655,558,258,-98.3080,33.1311
288656,559,258,-98.2659,33.1270
288657,560,258,-98.2238,33.1228
288658,561,258,-98.1817,33.1186
288659,562,258,-98.1396,33.1144
288660,563,258,-98.0975,33.1101
288661,564,258,-98.0555,33.1058
288662,565,258,-98.0134,33.1015
288663,566,258,-97.9714,33.0972
288664,567,258,-97.9294,33.0928
288665,568,258,-97.8873,33.0885
288666,569,258,-97.8453,33.0840
288667,570,258,-97.8033,33.0796
288668,571,258,-97.7613,33.0752
288669,572,258,-97.7193,33.0707
288670,573,258,-97.6773,33.0662
288671,574,258,-97.6353,33.0616
288672,575,258,-97.5934,33.0571
288673,576,258,-97.5514,33.0525
288674,577,258,-97.5094,33.0479
288675,578,258,-97.4675,33.0432
288676,579,258,-97.4255,33.0386
288677,580,258,-97.3836,33.0339
288678,581,258,-97.3417,33.0292
288679,582,258,-97.2998,33.0244
288680,583,258,-97.2579,33.0197
288681,584,258,-97.2160,33.0149
288682,585,258,-97.1741,33.0101
288683,586,258,-97.1322,33.0052
288684,587,258,-97.0903,33.0004
288685,588,258,-97.0484,32.9955
288686,589,258,-97.0066,32.9906
288687,590,258,-96.9647,32.9856
288688,591,258,-96.9229,32.9806
288689,592,258,-96.8811,32.9757
288690,593,258,-96.8392,32.9706
288691,594,258,-96.7974,32.9656
288692,595,258,-96.7556,32.9605
288693,596,258,-96.7138,32.9554
288694,597,258,-96.6720,32.9503
288695,598,258,-96.6303,32.9452
288696,599,258,-96.5885,32.9400
288697,600,258,-96.5467,32.9348
288698,601,258,-96.5050,32.9296
288699,602,258,-96.4632,32.9243
288700,603,258,-96.4215,32.9191
288701,604,258,-96.3798,32.9138
288702,605,258,-96.3381,32.9084
288703,606,258,-96.2964,32.9031
288704,607,258,-96.2547,32.8977
288705,608,258,-96.2130,32.8923
288706,609,258,-96.1713,32.8869
288707,610,258,-96.1296,32.8814
288708,611,258,-96.0880,32.8760
288709,612,258,-96.0463,32.8705
288710,613,258,-96.0047,32.8650
288711,614,258,-95.9630,32.8594
288712,615,258,-95.9214,32.8538
288713,616,258,-95.8798,32.8482
288714,617,258,-95.8382,32.8426
288715,618,258,-95.7966,32.8370
288716,619,258,-95.7550,32.8313
288717,620,258,-95.7135,32.8256
288718,621,258,-95.6719,32.8199
288719,622,258,-95.6304,32.8141
288720,623,258,-95.5888,32.8083
288721,624,258,-95.5473,32.8025
288722,625,258,-95.5058,32.7967
288723,626,258,-95.4642,32.7909
288724,627,258,-95.4227,32.7850
288725,628,258,-95.3813,32.7791
288726,629,258,-95.3398,32.7732
288727,630,258,-95.2983,32.7672
288728,631,258,-95.2568,32.7612
288729,632,258,-95.2154,32.7552
288730,633,258,-95.1739,32.7492
288731,634,258,-95.1325,32.7432
288732,635,258,-95.0911,32.7371
288733,636,258,-95.0497,32.7310
288734,637,258,-95.0083,32.7249
288735,638,258,-94.9669,32.7187
288736,639,258,-94.9255,32.7126
288737,640,258,-94.8842,32.7064
288738,641,258,-94.8428,32.7001
288739,642,258,-94.8014,32.6939
288740,643,258,-94.7601,32.6876
288741,644,258,-94.7188,32.6813
288742,645,258,-94.6775,32.6750
288743,646,258,-94.6362,32.6687
288744,647,258,-94.5949,32.6623
288745,648,258,-94.5536,32.6559
288746,649,258,-94.5123,32.6495
288747,650,258,-94.4711,32.6430
288748,651,258,-94.4298,32.6366
288749,652,258,-94.3886,32.6301
288750,653,258,-94.3474,32.6236
288751,654,258,-94.3061,32.6170
288752,655,258,-94.2649,32.6104
288753,656,258,-94.2238,32.6039
288754,657,258,-94.1826,32.5972
288755,658,258,-94.1414,32.5906
288756,659,258,-94.1002,32.5839
288757,660,258,-94.0591,32.5772
288758,661,258,-94.0180,32.5705
288759,662,258,-93.9768,32.5638
289662,444,259,-103.1420,33.4690
289663,445,259,-103.0990,33.4678
289664,446,259,-103.0570,33.4666
289665,447,259,-103.0140,33.4654
289666,448,259,-102.9710,33.4642
289667,449,259,-102.9290,33.4629
289668,450,259,-102.8860,33.4616
289669,451,259,-102.8430,33.4603
289670,452,259,-102.8010,33.4589
289671,453,259,-102.7580,33.4575
289672,454,259,-102.7150,33.4561
289673,455,259,-102.6730,33.4547
289674,456,259,-102.6300,33.4532
289675,457,259,-102.5880,33.4517
289676,458,259,-102.5450,33.4502
289677,459,259,-102.5020,33.4487
289678,460,259,-102.4600,33.4471
289679,461,259,-102.4170,33.4455
289680,462,259,-102.3740,33.4439
289681,463,259,-102.3320,33.4423
289682,464,259,-102.2890,33.4406
289683,465,259,-102.2470,33.4389
289684,466,259,-102.2040,33.4372
289685,467,259,-102.1610,33.4354
289686,468,259,-102.1190,33.4337
289687,469,259,-102.0760,33.4319
289688,470,259,-102.0340,33.4300
289689,471,259,-101.9910,33.4282
289690,472,259,-101.9480,33.4263
289691,473,259,-101.9060,33.4244
289692,474,259,-101.8630,33.4224
289693,475,259,-101.8210,33.4205
289694,476,259,-101.7780,33.4185
289695,477,259,-101.7350,33.4165
289696,478,259,-101.6930,33.4144
289697,479,259,-101.6500,33.4124
289698,480,259,-101.6080,33.4103
289699,481,259,-101.5650,33.4082
289700,482,259,-101.5230,33.4060
289701,483,259,-101.4800,33.4038
289702,484,259,-101.4380,33.4017
289703,485,259,-101.3950,33.3994
289704,486,259,-101.3520,33.3972
289705,487,259,-101.3100,33.3949
289706,488,259,-101.2670,33.3926
289707,489,259,-101.2250,33.3903
289708,490,259,-101.1820,33.3879
289709,491,259,-101.1400,33.3855
289710,492,259,-101.0970,33.3831
289711,493,259,-101.0550,33.3807
289712,494,259,-101.0120,33.3782
289713,495,259,-100.9700,33.3757
289714,496,259,-100.9270,33.3732
289715,497,259,-100.8850,33.3707
289716,498,259,-100.8420,33.3681
289717,499,259,-100.8000,33.3655
289718,500,259,-100.7570,33.3629
289719,501,259,-100.7150,33.3603
289720,502,259,-100.6720,33.3576
289721,503,259,-100.6300,33.3549
289722,504,259,-100.5870,33.3522
289723,505,259,-100.5450,33.3494
289724,506,259,-100.5030,33.3466
289725,507,259,-100.4600,33.3438
289726,508,259,-100.4180,33.3410
289727,509,259,-100.3750,33.3382
289728,510,259,-100.3330,33.3353
289729,511,259,-100.2900,33.3324
289730,512,259,-100.2480,33.3294
289731,513,259,-100.2060,33.3265
289732,514,259,-100.1630,33.3235
289733,515,259,-100.1210,33.3205
289734,516,259,-100.0780,33.3174
289735,517,259,-100.0360,33.3144
289736,518,259,-99.9935,33.3113
289737,519,259,-99.9512,33.3082
289738,520,259,-99.9088,33.3050
289739,521,259,-99.8664,33.3019
289740,522,259,-99.8240,33.2987
289741,523,259,-99.7817,33.2954
289742,524,259,-99.7393,33.2922
289743,525,259,-99.6970,33.2889
289744,526,259,-99.6546,33.2856
289745,527,259,-99.6123,33.2823
289746,528,259,-99.5700,33.2790
289747,529,259,-99.5276,33.2756
289748,530,259,-99.4853,33.2722
289749,531,259,-99.4430,33.2687
289750,532,259,-99.4007,33.2653
289751,533,259,-99.3584,33.2618
289752,534,259,-99.3161,33.2583
289753,535,259,-99.2738,33.2548
289754,536,259,-99.2315,33.2512
289755,537,259,-99.1893,33.2476
289756,538,259,-99.1470,33.2440
289757,539,259,-99.1047,33.2404
289758,540,259,-99.0625,33.2367
289759,541,259,-99.0202,33.2330
289760,542,259,-98.9780,33.2293
289761,543,259,-98.9357,33.2256
289762,544,259,-98.8935,33.2218
289763,545,259,-98.8513,33.2180
289764,546,259,-98.8091,33.2142
289765,547,259,-98.7669,33.2104
289766,548,259,-98.7247,33.2065
289767,549,259,-98.6825,33.2026
289768,550,259,-98.6403,33.1987
289769,551,259,-98.5981,33.1947
289770,552,259,-98.5559,33.1907
289771,553,259,-98.5137,33.1867
289772,554,259,-98.4716,33.1827
289773,555,259,-98.4294,33.1787
289774,556,259,-98.3873,33.1746
289775,557,259,-98.3451,33.1705
289776,558,259,-98.3030,33.1664
289777,559,259,-98.2609,33.1622
289778,560,259,-98.2188,33.1580
289779,561,259,-98.1767,33.1538
289780,562,259,-98.1345,33.1496
289781,563,259,-98.0925,33.1453
289782,564,259,-98.0504,33.1411
289783,565,259,-98.0083,33.1367
289784,566,259,-97.9662,33.1324
289785,567,259,-97.9241,33.1281
289786,568,259,-97.8821,33.1237
289787,569,259,-97.8400,33.1193
289788,570,259,-97.7980,33.1148
289789,571,259,-97.7560,33.1104
289790,572,259,-97.7139,33.1059
289791,573,259,-97.6719,33.1014
289792,574,259,-97.6299,33.0968
289793,575,259,-97.5879,33.0923
289794,576,259,-97.5459,33.0877
289795,577,259,-97.5039,33.0830
289796,578,259,-97.4619,33.0784
289797,579,259,-97.4200,33.0737
289798,580,259,-97.3780,33.0690
289799,581,259,-97.3360,33.0643
289800,582,259,-97.2941,33.0596
289801,583,259,-97.2522,33.0548
289802,584,259,-97.2102,33.0500
289803,585,259,-97.1683,33.0452
289804,586,259,-97.1264,33.0404
289805,587,259,-97.0845,33.0355
289806,588,259,-97.0426,33.0306
289807,589,259,-97.0007,33.0257
289808,590,259,-96.9588,33.0207
289809,591,259,-96.9170,33.0157
289810,592,259,-96.8751,33.0107
289811,593,259,-96.8332,33.0057
289812,594,259,-96.7914,33.0007
289813,595,259,-96.7496,32.9956
289814,596,259,-96.7077,32.9905
289815,597,259,-96.6659,32.9854
289816,598,259,-96.6241,32.9802
289817,599,259,-96.5823,32.9750
289818,600,259,-96.5405,32.9698
289819,601,259,-96.4987,32.9646
289820,602,259,-96.4570,32.9594
289821,603,259,-96.4152,32.9541
289822,604,259,-96.3734,32.9488
289823,605,259,-96.3317,32.9435
289824,606,259,-96.2900,32.9381
289825,607,259,-96.2482,32.9327
289826,608,259,-96.2065,32.9273
289827,609,259,-96.1648,32.9219
289828,610,259,-96.1231,32.9164
289829,611,259,-96.0814,32.9110
289830,612,259,-96.0398,32.9055
289831,613,259,-95.9981,32.8999
289832,614,259,-95.9564,32.8944
289833,615,259,-95.9148,32.8888
289834,616,259,-95.8731,32.8832
289835,617,259,-95.8315,32.8776
289836,618,259,-95.7899,32.8719
289837,619,259,-95.7483,32.8662
289838,620,259,-95.7067,32.8605
289839,621,259,-95.6651,32.8548
289840,622,259,-95.6235,32.8490
289841,623,259,-95.5819,32.8433
289842,624,259,-95.5404,32.8375
289843,625,259,-95.4988,32.8316
289844,626,259,-95.4573,32.8258
289845,627,259,-95.4157,32.8199
289846,628,259,-95.3742,32.8140
289847,629,259,-95.3327,32.8081
289848,630,259,-95.2912,32.8021
289849,631,259,-95.2497,32.7961
289850,632,259,-95.2082,32.7901
289851,633,259,-95.1668,32.7841
289852,634,259,-95.1253,32.7780
289853,635,259,-95.0839,32.7719
289854,636,259,-95.0424,32.7658
289855,637,259,-95.0010,32.7597
289856,638,259,-94.9596,32.7536
289857,639,259,-94.9182,32.7474
289858,640,259,-94.8768,32.7412
289859,641,259,-94.8354,32.7349
289860,642,259,-94.7940,32.7287
289861,643,259,-94.7526,32.7224
289862,644,259,-94.7113,32.7161
289863,645,259,-94.6699,32.7098
289864,646,259,-94.6286,32.7034
289865,647,259,-94.5873,32.6971
289866,648,259,-94.5460,32.6907
289867,649,259,-94.5047,32.6842
289868,650,259,-94.4634,32.6778
289869,651,259,-94.4221,32.6713
289870,652,259,-94.3809,32.6648
289871,653,259,-94.3396,32.6583
289872,654,259,-94.2984,32.6517
289873,655,259,-94.2571,32.6452
289874,656,259,-94.2159,32.6386
289875,657,259,-94.1747,32.6319
289876,658,259,-94.1335,32.6253
289877,659,259,-94.0923,32.6186
289878,660,259,-94.0511,32.6119
289879,661,259,-94.0100,32.6052
289880,662,259,-93.9688,32.5985
290783,444,260,-103.1410,33.5046
290784,445,260,-103.0980,33.5034
290785,446,260,-103.0550,33.5022
290786,447,260,-103.0130,33.5010
290787,448,260,-102.9700,33.4998
290788,449,260,-102.9270,33.4985
290789,450,260,-102.8840,33.4972
290790,451,260,-102.8420,33.4958
290791,452,260,-102.7990,33.4945
290792,453,260,-102.7560,33.4931
290793,454,260,-102.7140,33.4917
290794,455,260,-102.6710,33.4903
290795,456,260,-102.6280,33.4888
290796,457,260,-102.5860,33.4873
290797,458,260,-102.5430,33.4858
290798,459,260,-102.5000,33.4843
290799,460,260,-102.4580,33.4827
290800,461,260,-102.4150,33.4811
290801,462,260,-102.3720,33.4795
290802,463,260,-102.3300,33.4778
290803,464,260,-102.2870,33.4762
290804,465,260,-102.2440,33.4745
290805,466,260,-102.2020,33.4727
290806,467,260,-102.1590,33.4710
290807,468,260,-102.1170,33.4692
290808,469,260,-102.0740,33.4674
290809,470,260,-102.0310,33.4656
290810,471,260,-101.9890,33.4637
290811,472,260,-101.9460,33.4618
290812,473,260,-101.9030,33.4599
290813,474,260,-101.8610,33.4580
290814,475,260,-101.8180,33.4560
290815,476,260,-101.7760,33.4540
290816,477,260,-101.7330,33.4520
290817,478,260,-101.6900,33.4500
290818,479,260,-101.6480,33.4479
290819,480,260,-101.6050,33.4458
290820,481,260,-101.5630,33.4437
290821,482,260,-101.5200,33.4416
290822,483,260,-101.4770,33.4394
290823,484,260,-101.4350,33.4372
290824,485,260,-101.3920,33.4349
290825,486,260,-101.3500,33.4327
290826,487,260,-101.3070,33.4304
290827,488,260,-101.2650,33.4281
290828,489,260,-101.2220,33.4258
290829,490,260,-101.1790,33.4234
290830,491,260,-101.1370,33.4210
290831,492,260,-101.0940,33.4186
290832,493,260,-101.0520,33.4162
290833,494,260,-101.0090,33.4137
290834,495,260,-100.9670,33.4112
290835,496,260,-100.9240,33.4087
290836,497,260,-100.8820,33.4062
290837,498,260,-100.8390,33.4036
290838,499,260,-100.7970,33.4010
290839,500,260,-100.7540,33.3984
290840,501,260,-100.7120,33.3957
290841,502,260,-100.6690,33.3931
290842,503,260,-100.6270,33.3904
290843,504,260,-100.5840,33.3876
290844,505,260,-100.5420,33.3849
290845,506,260,-100.4990,33.3821
290846,507,260,-100.4570,33.3793
290847,508,260,-100.4140,33.3765
290848,509,260,-100.3720,33.3736
290849,510,260,-100.3290,33.3707
290850,511,260,-100.2870,33.3678
290851,512,260,-100.2440,33.3649
290852,513,260,-100.2020,33.3619
290853,514,260,-100.1600,33.3589
290854,515,260,-100.1170,33.3559
290855,516,260,-100.0750,33.3529
290856,517,260,-100.0320,33.3498
290857,518,260,-99.9898,33.3467
290858,519,260,-99.9474,33.3436
290859,520,260,-99.9050,33.3405
290860,521,260,-99.8626,33.3373
290861,522,260,-99.8202,33.3341
290862,523,260,-99.7778,33.3309
290863,524,260,-99.7354,33.3276
290864,525,260,-99.6930,33.3243
290865,526,260,-99.6507,33.3210
290866,527,260,-99.6083,33.3177
290867,528,260,-99.5659,33.3143
290868,529,260,-99.5236,33.3110
290869,530,260,-99.4812,33.3076
290870,531,260,-99.4389,33.3041
290871,532,260,-99.3966,33.3007
290872,533,260,-99.3542,33.2972
290873,534,260,-99.3119,33.2937
290874,535,260,-99.2696,33.2901
290875,536,260,-99.2273,33.2866
290876,537,260,-99.1850,33.2830
290877,538,260,-99.1427,33.2794
290878,539,260,-99.1004,33.2757
290879,540,260,-99.0581,33.2721
290880,541,260,-99.0158,33.2684
290881,542,260,-98.9735,33.2647
290882,543,260,-98.9313,33.2609
290883,544,260,-98.8890,33.2571
290884,545,260,-98.8467,33.2533
290885,546,260,-98.8045,33.2495
290886,547,260,-98.7622,33.2457
290887,548,260,-98.7200,33.2418
290888,549,260,-98.6778,33.2379
290889,550,260,-98.6356,33.2340
290890,551,260,-98.5934,33.2300
290891,552,260,-98.5511,33.2260
290892,553,260,-98.5089,33.2220
290893,554,260,-98.4668,33.2180
290894,555,260,-98.4246,33.2140
290895,556,260,-98.3824,33.2099
290896,557,260,-98.3402,33.2058
290897,558,260,-98.2981,33.2016
290898,559,260,-98.2559,33.1975
290899,560,260,-98.2138,33.1933
290900,561,260,-98.1716,33.1891
290901,562,260,-98.1295,33.1848
290902,563,260,-98.0873,33.1806
290903,564,260,-98.0452,33.1763
290904,565,260,-98.0031,33.1720
290905,566,260,-97.9610,33.1676
290906,567,260,-97.9189,33.1633
290907,568,260,-97.8768,33.1589
290908,569,260,-97.8347,33.1545
290909,570,260,-97.7927,33.1500
290910,571,260,-97.7506,33.1456
290911,572,260,-97.7086,33.1411
290912,573,260,-97.6665,33.1366
290913,574,260,-97.6245,33.1320
290914,575,260,-97.5824,33.1274
290915,576,260,-97.5404,33.1229
290916,577,260,-97.4984,33.1182
290917,578,260,-97.4564,33.1136
290918,579,260,-97.4144,33.1089
290919,580,260,-97.3724,33.1042
290920,581,260,-97.3304,33.0995
290921,582,260,-97.2884,33.0947
290922,583,260,-97.2464,33.0900
290923,584,260,-97.2045,33.0852
290924,585,260,-97.1625,33.0803
290925,586,260,-97.1206,33.0755
290926,587,260,-97.0787,33.0706
290927,588,260,-97.0367,33.0657
290928,589,260,-96.9948,33.0608
290929,590,260,-96.9529,33.0558
290930,591,260,-96.9110,33.0509
290931,592,260,-96.8691,33.0459
290932,593,260,-96.8272,33.0408
290933,594,260,-96.7854,33.0358
290934,595,260,-96.7435,33.0307
290935,596,260,-96.7016,33.0256
290936,597,260,-96.6598,33.0205
290937,598,260,-96.6180,33.0153
290938,599,260,-96.5761,33.0101
290939,600,260,-96.5343,33.0049
290940,601,260,-96.4925,32.9997
290941,602,260,-96.4507,32.9944
290942,603,260,-96.4089,32.9891
290943,604,260,-96.3671,32.9838
290944,605,260,-96.3253,32.9785
290945,606,260,-96.2836,32.9731
290946,607,260,-96.2418,32.9678
290947,608,260,-96.2001,32.9623
290948,609,260,-96.1583,32.9569
290949,610,260,-96.1166,32.9514
290950,611,260,-96.0749,32.9460
290951,612,260,-96.0332,32.9405
290952,613,260,-95.9915,32.9349
290953,614,260,-95.9498,32.9294
290954,615,260,-95.9081,32.9238
290955,616,260,-95.8664,32.9182
290956,617,260,-95.8248,32.9125
290957,618,260,-95.7831,32.9069
290958,619,260,-95.7415,32.9012
290959,620,260,-95.6999,32.8955
290960,621,260,-95.6582,32.8897
290961,622,260,-95.6166,32.8840
290962,623,260,-95.5750,32.8782
290963,624,260,-95.5334,32.8724
290964,625,260,-95.4919,32.8665
290965,626,260,-95.4503,32.8607
290966,627,260,-95.4087,32.8548
290967,628,260,-95.3672,32.8489
290968,629,260,-95.3256,32.8429
290969,630,260,-95.2841,32.8370
290970,631,260,-95.2426,32.8310
290971,632,260,-95.2011,32.8250
290972,633,260,-95.1596,32.8189
290973,634,260,-95.1181,32.8129
290974,635,260,-95.0766,32.8068
290975,636,260,-95.0351,32.8007
290976,637,260,-94.9937,32.7946
290977,638,260,-94.9522,32.7884
290978,639,260,-94.9108,32.7822
290979,640,260,-94.8694,32.7760
290980,641,260,-94.8280,32.7698
290981,642,260,-94.7866,32.7635
290982,643,260,-94.7452,32.7572
290983,644,260,-94.7038,32.7509
290984,645,260,-94.6624,32.7446
290985,646,260,-94.6210,32.7382
290986,647,260,-94.5797,32.7318
290987,648,260,-94.5384,32.7254
290988,649,260,-94.4970,32.7190
290989,650,260,-94.4557,32.7125
290990,651,260,-94.4144,32.7061
290991,652,260,-94.3731,32.6995
290992,653,260,-94.3318,32.6930
290993,654,260,-94.2906,32.6865
290994,655,260,-94.2493,32.6799
290995,656,260,-94.2081,32.6733
290996,657,260,-94.1668,32.6666
290997,658,260,-94.1256,32.6600
290998,659,260,-94.0844,32.6533
290999,660,260,-94.0432,32.6466
291000,661,260,-94.0020,32.6399
291001,662,260,-93.9608,32.6331
291904,444,261,-103.1390,33.5402
291905,445,261,-103.0960,33.5390
291906,446,261,-103.0540,33.5378
291907,447,261,-103.0110,33.5366
291908,448,261,-102.9680,33.5354
291909,449,261,-102.9260,33.5341
291910,450,261,-102.8830,33.5328
291911,451,261,-102.8400,33.5314
291912,452,261,-102.7970,33.5301
291913,453,261,-102.7550,33.5287
291914,454,261,-102.7120,33.5273
291915,455,261,-102.6690,33.5259
291916,456,261,-102.6270,33.5244
291917,457,261,-102.5840,33.5229
291918,458,261,-102.5410,33.5214
291919,459,261,-102.4990,33.5199
291920,460,261,-102.4560,33.5183
291921,461,261,-102.4130,33.5167
291922,462,261,-102.3700,33.5151
291923,463,261,-102.3280,33.5134
291924,464,261,-102.2850,33.5117
291925,465,261,-102.2420,33.5100
291926,466,261,-102.2000,33.5083
291927,467,261,-102.1570,33.5066
291928,468,261,-102.1140,33.5048
291929,469,261,-102.0720,33.5030
291930,470,261,-102.0290,33.5011
291931,471,261,-101.9860,33.4993
291932,472,261,-101.9440,33.4974
291933,473,261,-101.9010,33.4955
291934,474,261,-101.8580,33.4936
291935,475,261,-101.8160,33.4916
291936,476,261,-101.7730,33.4896
291937,477,261,-101.7310,33.4876
291938,478,261,-101.6880,33.4855
291939,479,261,-101.6450,33.4835
291940,480,261,-101.6030,33.4814
291941,481,261,-101.5600,33.4792
291942,482,261,-101.5170,33.4771
291943,483,261,-101.4750,33.4749
291944,484,261,-101.4320,33.4727
291945,485,261,-101.3900,33.4705
291946,486,261,-101.3470,33.4682
291947,487,261,-101.3040,33.4659
291948,488,261,-101.2620,33.4636
291949,489,261,-101.2190,33.4613
291950,490,261,-101.1770,33.4589
291951,491,261,-101.1340,33.4566
291952,492,261,-101.0910,33.4541
291953,493,261,-101.0490,33.4517
291954,494,261,-101.0060,33.4492
291955,495,261,-100.9640,33.4467
291956,496,261,-100.9210,33.4442
291957,497,261,-100.8790,33.4417
291958,498,261,-100.8360,33.4391
291959,499,261,-100.7940,33.4365
291960,500,261,-100.7510,33.4339
291961,501,261,-100.7080,33.4312
291962,502,261,-100.6660,33.4286
291963,503,261,-100.6230,33.4259
291964,504,261,-100.5810,33.4231
291965,505,261,-100.5380,33.4204
291966,506,261,-100.4960,33.4176
291967,507,261,-100.4530,33.4148
291968,508,261,-100.4110,33.4119
291969,509,261,-100.3680,33.4091
291970,510,261,-100.3260,33.4062
291971,511,261,-100.2830,33.4033
291972,512,261,-100.2410,33.4003
291973,513,261,-100.1980,33.3974
291974,514,261,-100.1560,33.3944
291975,515,261,-100.1130,33.3914
291976,516,261,-100.0710,33.3883
291977,517,261,-100.0290,33.3853
291978,518,261,-99.9861,33.3822
291979,519,261,-99.9437,33.3790
291980,520,261,-99.9012,33.3759
291981,521,261,-99.8588,33.3727
291982,522,261,-99.8164,33.3695
291983,523,261,-99.7739,33.3663
291984,524,261,-99.7315,33.3630
291985,525,261,-99.6891,33.3597
291986,526,261,-99.6467,33.3564
291987,527,261,-99.6043,33.3531
291988,528,261,-99.5619,33.3498
291989,529,261,-99.5195,33.3464
291990,530,261,-99.4771,33.3430
291991,531,261,-99.4348,33.3395
291992,532,261,-99.3924,33.3361
291993,533,261,-99.3500,33.3326
291994,534,261,-99.3077,33.3291
291995,535,261,-99.2653,33.3255
291996,536,261,-99.2230,33.3219
291997,537,261,-99.1806,33.3184
291998,538,261,-99.1383,33.3147
291999,539,261,-99.0960,33.3111
292000,540,261,-99.0537,33.3074
292001,541,261,-99.0114,33.3037
292002,542,261,-98.9691,33.3000
292003,543,261,-98.9268,33.2963
292004,544,261,-98.8845,33.2925
292005,545,261,-98.8422,33.2887
292006,546,261,-98.7999,33.2849
292007,547,261,-98.7576,33.2810
292008,548,261,-98.7154,33.2771
292009,549,261,-98.6731,33.2732
292010,550,261,-98.6309,33.2693
292011,551,261,-98.5886,33.2653
292012,552,261,-98.5464,33.2614
292013,553,261,-98.5041,33.2573
292014,554,261,-98.4619,33.2533
292015,555,261,-98.4197,33.2493
292016,556,261,-98.3775,33.2452
292017,557,261,-98.3353,33.2411
292018,558,261,-98.2931,33.2369
292019,559,261,-98.2509,33.2328
292020,560,261,-98.2087,33.2286
292021,561,261,-98.1666,33.2244
292022,562,261,-98.1244,33.2201
292023,563,261,-98.0822,33.2158
292024,564,261,-98.0401,33.2116
292025,565,261,-97.9979,33.2072
292026,566,261,-97.9558,33.2029
292027,567,261,-97.9137,33.1985
292028,568,261,-97.8716,33.1941
292029,569,261,-97.8295,33.1897
292030,570,261,-97.7874,33.1853
292031,571,261,-97.7453,33.1808
292032,572,261,-97.7032,33.1763
292033,573,261,-97.6611,33.1718
292034,574,261,-97.6190,33.1672
292035,575,261,-97.5770,33.1626
292036,576,261,-97.5349,33.1580
292037,577,261,-97.4928,33.1534
292038,578,261,-97.4508,33.1488
292039,579,261,-97.4088,33.1441
292040,580,261,-97.3668,33.1394
292041,581,261,-97.3247,33.1347
292042,582,261,-97.2827,33.1299
292043,583,261,-97.2407,33.1251
292044,584,261,-97.1987,33.1203
292045,585,261,-97.1568,33.1155
292046,586,261,-97.1148,33.1106
292047,587,261,-97.0728,33.1058
292048,588,261,-97.0309,33.1009
292049,589,261,-96.9889,33.0959
292050,590,261,-96.9470,33.0910
292051,591,261,-96.9050,33.0860
292052,592,261,-96.8631,33.0810
292053,593,261,-96.8212,33.0759
292054,594,261,-96.7793,33.0709
292055,595,261,-96.7374,33.0658
292056,596,261,-96.6955,33.0607
292057,597,261,-96.6537,33.0555
292058,598,261,-96.6118,33.0504
292059,599,261,-96.5699,33.0452
292060,600,261,-96.5281,33.0400
292061,601,261,-96.4862,33.0347
292062,602,261,-96.4444,33.0295
292063,603,261,-96.4026,33.0242
292064,604,261,-96.3608,33.0189
292065,605,261,-96.3190,33.0135
